"id","host_response_rate","host_response_time","host_is_superhost","neighbourhood_group_cleansed","property_type","room_type","accommodates","bathrooms","bedrooms","bed_type","price","weekly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","has_availability","last_review","review_scores_rating","instant_bookable","cancellation_policy","profit","days_listed"
"9034515","100%","within an hour",TRUE,"Other neighborhoods","Guesthouse","Entire home/apt",2,1,0,"Real Bed","100.00",NA,"$350.00","$50.00",1,"$0.00",2,TRUE,2020-05-11,98,FALSE,"strict_14_with_grace_period",10562,105
"9061868","100%","within an hour",TRUE,"Downtown","Condominium","Entire home/apt",4,1,2,"Real Bed","170.00",NA,"$1,250.00","$200.00",2,"$20.00",90,TRUE,2020-03-21,98,FALSE,"strict_14_with_grace_period",28805,167
"9067268","100%","within an hour",FALSE,"Other neighborhoods","House","Private room",2,2,1,"Real Bed","55.00","$250.00","$150.00","$50.00",2,"$20.00",7,TRUE,2020-04-14,86,TRUE,"moderate",4779,81
"9068419","100%","within an hour",TRUE,"Other neighborhoods","Guesthouse","Entire home/apt",2,1,0,"Real Bed","90.00","$550.00","$500.00","$60.00",2,"$20.00",1,TRUE,2020-05-27,99,FALSE,"strict_14_with_grace_period",3311,37
"9096972","N/A","N/A",TRUE,"West Seattle","Guest suite","Entire home/apt",3,1,1,"Real Bed","89.00","$1,100.00","$250.00","$50.00",2,"$0.00",1,TRUE,2020-02-29,98,FALSE,"flexible",5381,39
"9110560","100%","within an hour",FALSE,"Other neighborhoods","House","Private room",2,1,1,"Real Bed","45.00","$285.00",NA,NA,1,"$0.00",2,TRUE,2020-02-17,92,TRUE,"moderate",4095,91
"9133711","100%","within an hour",TRUE,"Capitol Hill","House","Entire home/apt",12,4,6,"Real Bed","625.00",NA,"$0.00","$125.00",6,"$10.00",30,TRUE,2020-02-23,97,FALSE,"flexible",80525,125
"9137075","100%","within an hour",TRUE,"Capitol Hill","House","Private room",2,1,1,"Real Bed","95.00",NA,"$0.00","$25.00",1,"$10.00",30,TRUE,2020-03-13,95,TRUE,"flexible",9376,95
"9137259","100%","within an hour",TRUE,"Capitol Hill","House","Private room",2,1,1,"Real Bed","80.00",NA,"$0.00","$25.00",2,"$10.00",30,TRUE,2020-03-10,93,TRUE,"flexible",8005,95
"9137335","100%","within an hour",TRUE,"Capitol Hill","House","Private room",2,1,1,"Real Bed","95.00",NA,"$0.00","$25.00",1,"$10.00",30,TRUE,2020-03-02,94,TRUE,"moderate",9579,96
"9137398","100%","within an hour",TRUE,"Capitol Hill","House","Private room",2,1,1,"Real Bed","95.00",NA,"$0.00","$30.00",1,"$10.00",30,TRUE,2020-03-15,96,TRUE,"moderate",9484,95
"9137469","100%","within an hour",TRUE,"Capitol Hill","House","Private room",2,1,1,"Real Bed","175.00",NA,"$0.00","$35.00",2,"$20.00",30,TRUE,2020-01-25,95,TRUE,"flexible",19915,125
"9138923","100%","within an hour",TRUE,"Ballard","Apartment","Entire home/apt",2,1,0,"Real Bed","73.00","$700.00","$0.00","$60.00",1,"$0.00",3,TRUE,2020-03-18,97,TRUE,"moderate",11795,167
"9170870","80%","within a day",FALSE,"Seward Park","House","Entire home/apt",4,1,1,"Real Bed","103.00","$650.00","$300.00","$125.00",2,"$25.00",2,TRUE,2020-02-17,96,FALSE,"moderate",17777,167
"9174327","100%","within an hour",TRUE,"Other neighborhoods","House","Private room",4,1,2,"Real Bed","65.00","$350.00","$200.00","$40.00",2,"$15.00",2,TRUE,2020-02-25,100,TRUE,"moderate",5358,85
"9216874","N/A","N/A",FALSE,"Central Area","Townhouse","Entire home/apt",4,1.5,2,"Real Bed","190.00",NA,"$250.00","$100.00",4,"$0.00",3,TRUE,2020-01-01,99,FALSE,"strict_14_with_grace_period",31730,167
"9217030","100%","within an hour",TRUE,"Other neighborhoods","Guest suite","Entire home/apt",2,1,1,"Real Bed","125.00",NA,NA,"$40.00",1,"$0.00",2,TRUE,2020-02-16,100,FALSE,"moderate",8770,62
"9234966","100%","within an hour",TRUE,"Other neighborhoods","Apartment","Entire home/apt",4,1,1,"Real Bed","115.00",NA,"$500.00","$75.00",1,"$0.00",2,TRUE,2020-05-22,98,TRUE,"moderate",7275,62
"9256702","100%","within a day",TRUE,"Central Area","Loft","Entire home/apt",4,1,1,"Real Bed","108.00",NA,"$250.00","$45.00",2,"$15.00",2,TRUE,2020-03-06,99,FALSE,"strict_14_with_grace_period",14175,135
"9262389","100%","within an hour",FALSE,"Other neighborhoods","Apartment","Entire home/apt",3,1,1,"Real Bed","88.00",NA,"$0.00","$35.00",2,"$15.00",2,TRUE,2020-03-02,96,FALSE,"flexible",9781,108
"9280767","100%","within an hour",TRUE,"Capitol Hill","House","Private room",2,1,1,"Real Bed","98.00",NA,"$0.00","$30.00",2,"$10.00",30,TRUE,2020-03-01,93,TRUE,"moderate",9999,97
"9292039","100%","within a few hours",FALSE,"Central Area","Apartment","Entire home/apt",8,1,3,"Real Bed","129.00",NA,"$250.00","$125.00",6,"$10.00",1,TRUE,2020-05-14,100,FALSE,"strict_14_with_grace_period",6432,50
"9394485","N/A","N/A",TRUE,"Other neighborhoods","Guest suite","Entire home/apt",4,1,2,"Real Bed","119.00",NA,"$199.00","$80.00",4,"$30.00",30,TRUE,2020-03-03,100,FALSE,"moderate",17186,167
"9449437","100%","within an hour",TRUE,"Ballard","Townhouse","Entire home/apt",16,2.5,4,"Real Bed","197.00",NA,"$500.00","$175.00",8,"$30.00",1,TRUE,2020-03-12,96,FALSE,"strict_14_with_grace_period",24842,89
"9457328","100%","within a day",TRUE,"Central Area","Apartment","Entire home/apt",2,1,2,"Real Bed","76.00","$560.00","$900.00","$70.00",2,"$20.00",20,TRUE,2020-06-06,97,FALSE,"moderate",10737,147
"9465166","100%","within an hour",TRUE,"Queen Anne","Apartment","Entire home/apt",4,1,2,"Real Bed","145.00","$1,100.00","$450.00","$75.00",1,"$0.00",2,TRUE,2020-03-21,99,FALSE,"moderate",13957,118
"9508837","100%","within an hour",TRUE,"Other neighborhoods","Guesthouse","Entire home/apt",4,1,1,"Real Bed","99.00",NA,"$250.00","$30.00",2,"$0.00",2,TRUE,2020-05-29,98,FALSE,"moderate",12573,139
"9512909","100%","within an hour",TRUE,"Central Area","House","Entire home/apt",2,1,1,"Real Bed","77.00",NA,"$0.00","$150.00",1,"$0.00",5,TRUE,2020-05-01,99,TRUE,"flexible",4655,49
"9522082","100%","within an hour",FALSE,"Queen Anne","House","Entire home/apt",4,1,1,"Real Bed","119.00",NA,"$500.00","$115.00",2,"$20.00",4,TRUE,2020-03-22,96,TRUE,"moderate",5786,56
"9558353","67%","within a few hours",FALSE,"University District","Apartment","Entire home/apt",2,1,0,"Real Bed","75.00","$430.00","$100.00","$60.00",1,"$15.00",1,TRUE,2020-02-15,91,FALSE,"moderate",2250,30
"9579441","100%","within an hour",TRUE,"Capitol Hill","Apartment","Entire home/apt",4,1,1,"Real Bed","101.00",NA,"$0.00","$85.00",2,"$10.00",30,TRUE,2020-06-08,98,FALSE,"strict_14_with_grace_period",4390,46
"9580021","100%","within an hour",TRUE,"Capitol Hill","Apartment","Entire home/apt",2,1,1,"Real Bed","120.00",NA,"$0.00","$85.00",2,"$12.00",30,TRUE,2020-06-05,98,TRUE,"strict_14_with_grace_period",4645,42
"9587410","N/A","N/A",FALSE,"Ballard","House","Private room",3,1,2,"Real Bed","54.00",NA,"$0.00","$25.00",2,"$25.00",1,TRUE,2020-03-22,95,TRUE,"flexible",4848,82
"9611409","63%","within a few hours",TRUE,"Other neighborhoods","House","Entire home/apt",2,1,1,"Real Bed","79.00",NA,"$100.00","$39.00",2,"$25.00",1,TRUE,2020-05-31,97,TRUE,"flexible",8012,92
"9634448","100%","within an hour",TRUE,"Downtown","Serviced apartment","Entire home/apt",6,2,1,"Real Bed","357.00",NA,"$475.00","$115.00",2,"$45.00",5,TRUE,2020-01-02,99,FALSE,"strict_14_with_grace_period",4025,7
"9694921","100%","within an hour",TRUE,"Queen Anne","House","Entire home/apt",6,2,3,"Real Bed","129.00",NA,"$300.00","$100.00",4,"$25.00",2,TRUE,2020-06-06,96,TRUE,"strict_14_with_grace_period",47224,156
"9706229","96%","within an hour",FALSE,"Downtown","Apartment","Entire home/apt",2,1,0,"Real Bed","69.00",NA,"$0.00","$50.00",2,"$100.00",2,TRUE,2020-05-27,93,TRUE,"strict_14_with_grace_period",11869,121
"9710851","100%","within an hour",TRUE,"Rainier Valley","Guesthouse","Entire home/apt",4,1,1,"Real Bed","50.00","$770.00","$500.00","$50.00",2,"$0.00",30,TRUE,2020-05-20,98,TRUE,"flexible",8719,95
"9803484","100%","within an hour",TRUE,"West Seattle","Apartment","Entire home/apt",6,1,2,"Real Bed","155.00",NA,"$200.00","$110.00",4,"$5.00",2,TRUE,2020-02-21,98,FALSE,"moderate",19750,131
"9813231","97%","within an hour",FALSE,"Downtown","Aparthotel","Entire home/apt",2,1,1,"Real Bed","239.00",NA,"$300.00","$75.00",2,"$25.00",2,TRUE,2020-03-11,97,TRUE,"strict_14_with_grace_period",33930,78
"9813684","100%","within an hour",TRUE,"West Seattle","Townhouse","Private room",2,2,1,"Real Bed","57.00",NA,"$0.00","$24.00",1,"$0.00",1,TRUE,2020-05-31,98,FALSE,"moderate",1068,12
"9820818","100%","within an hour",FALSE,"Other neighborhoods","Apartment","Entire home/apt",6,1,2,"Real Bed","125.00",NA,"$250.00","$185.00",1,"$0.00",2,TRUE,2020-02-01,97,TRUE,"moderate",20025,135
"9883227","100%","within an hour",TRUE,"Other neighborhoods","Apartment","Entire home/apt",4,1,2,"Real Bed","130.00",NA,"$200.00","$60.00",1,"$0.00",14,TRUE,2020-04-16,98,FALSE,"moderate",10140,78
"9885225","97%","within an hour",FALSE,"Cascade","Apartment","Entire home/apt",2,1,1,"Real Bed","225.00",NA,"$300.00","$89.00",2,"$30.00",2,TRUE,2020-01-18,87,TRUE,"strict_14_with_grace_period",38893,150
"9886971","97%","within an hour",FALSE,"Cascade","Apartment","Entire home/apt",2,1,1,"Real Bed","225.00",NA,"$300.00","$89.00",2,"$30.00",2,TRUE,2020-05-30,84,TRUE,"strict_14_with_grace_period",24567,99
"9887142","50%","within a day",FALSE,"Other neighborhoods","Apartment","Entire home/apt",4,1,2,"Real Bed","80.00",NA,"$250.00","$50.00",2,"$15.00",2,TRUE,2020-03-09,96,FALSE,"flexible",8000,100
"9909445","100%","within an hour",TRUE,"Central Area","Guesthouse","Entire home/apt",2,1,1,"Real Bed","89.00","$450.00","$0.00","$40.00",1,"$0.00",2,TRUE,2020-05-27,97,TRUE,"moderate",5486,64
"9945250","100%","within an hour",TRUE,"Other neighborhoods","Apartment","Entire home/apt",4,2,2,"Real Bed","135.00",NA,"$100.00","$75.00",4,"$25.00",2,TRUE,2020-05-21,99,TRUE,"moderate",19866,152
"9971854","100%","within an hour",TRUE,"Central Area","Bungalow","Entire home/apt",4,1,2,"Real Bed","150.00",NA,"$500.00","$75.00",4,"$0.00",2,TRUE,2020-03-09,99,TRUE,"moderate",9157,96
"9995551","100%","within a few hours",TRUE,"Other neighborhoods","Bungalow","Entire home/apt",2,1,0,"Real Bed","95.00",NA,"$250.00","$75.00",1,"$0.00",2,TRUE,2020-06-02,98,FALSE,"flexible",1830,23
"10019082","100%","within an hour",TRUE,"Capitol Hill","Apartment","Entire home/apt",2,1,1,"Real Bed","125.00",NA,"$150.00","$60.00",1,"$0.00",2,TRUE,2020-05-23,99,TRUE,"flexible",29920,167
"10023353","90%","within an hour",FALSE,"Magnolia","House","Entire home/apt",7,3,4,"Real Bed","110.00","$750.00","$500.00","$200.00",4,"$0.00",3,TRUE,2020-01-27,85,FALSE,"moderate",13622,125
"10043487","100%","within an hour",TRUE,"Other neighborhoods","Townhouse","Private room",2,1,1,"Real Bed","50.00",NA,"$125.00","$35.00",1,"$0.00",30,TRUE,2020-04-04,95,FALSE,"moderate",7550,151
"10054747","100%","within an hour",TRUE,"Magnolia","Guest suite","Entire home/apt",3,1,0,"Real Bed","95.00","$695.00","$0.00","$60.00",2,"$25.00",2,TRUE,2020-02-29,100,FALSE,"flexible",4195,46
"10125020","100%","within an hour",FALSE,"Downtown","Loft","Entire home/apt",4,1,0,"Real Bed","180.00","$900.00","$0.00","$50.00",3,"$50.00",1,TRUE,2020-06-11,95,FALSE,"strict_14_with_grace_period",5315,37
"10192213","100%","within an hour",TRUE,"Central Area","Apartment","Entire home/apt",2,1,0,"Real Bed","103.00",NA,"$180.00","$60.00",1,"$0.00",4,TRUE,2020-03-16,95,FALSE,"moderate",7562,104
"10262971","N/A","N/A",FALSE,"Ballard","House","Private room",2,1,1,"Real Bed","65.00",NA,"$200.00","$50.00",1,"$10.00",30,TRUE,2020-03-03,92,FALSE,"strict_14_with_grace_period",3570,51
"10263907","100%","within an hour",TRUE,"Rainier Valley","Bungalow","Entire home/apt",2,1,1,"Real Bed","76.00",NA,"$100.00","$35.00",1,"$0.00",1,TRUE,2020-06-11,99,FALSE,"moderate",1524,19
"10266102","100%","within a day",TRUE,"Other neighborhoods","House","Entire home/apt",6,2,3,"Real Bed","300.00",NA,"$0.00","$150.00",6,"$0.00",2,TRUE,2020-02-28,99,FALSE,"strict_14_with_grace_period",34100,116
"10292753","100%","within an hour",FALSE,"Downtown","Apartment","Entire home/apt",4,1,1,"Real Bed","125.00",NA,"$250.00","$50.00",2,"$15.00",3,TRUE,2020-05-25,92,TRUE,"strict_14_with_grace_period",5093,53
"10332096","100%","within an hour",TRUE,"Lake City","House","Private room",2,1,1,"Real Bed","50.00",NA,"$0.00","$25.00",1,"$10.00",2,TRUE,2020-02-18,99,FALSE,"moderate",2600,52
"10332360","100%","within an hour",TRUE,"West Seattle","House","Entire home/apt",4,1,1,"Real Bed","109.00",NA,"$150.00","$65.00",3,"$0.00",1,TRUE,2020-05-27,98,FALSE,"moderate",11779,120
"10341497","100%","within an hour",TRUE,"Rainier Valley","Cottage","Entire home/apt",2,1,1,"Real Bed","118.00",NA,"$100.00","$75.00",1,"$0.00",3,TRUE,2020-05-31,97,FALSE,"moderate",4300,43
"10344159","100%","within an hour",TRUE,"Ballard","House","Entire home/apt",6,2.5,3,"Real Bed","225.00",NA,"$500.00","$125.00",4,"$35.00",2,TRUE,2020-01-26,96,FALSE,"strict_14_with_grace_period",13206,60
"10389706","100%","within an hour",TRUE,"Beacon Hill","House","Private room",4,1,1,"Real Bed","100.00","$500.00","$200.00","$35.00",2,"$0.00",2,TRUE,2020-02-09,98,TRUE,"moderate",2200,25
"10392613","100%","within an hour",TRUE,"Central Area","Apartment","Entire home/apt",2,1,0,"Real Bed","90.00",NA,"$180.00","$80.00",1,"$0.00",4,TRUE,2020-03-02,96,FALSE,"moderate",7470,106
"10459203","N/A","N/A",TRUE,"Other neighborhoods","Guest suite","Entire home/apt",2,1,1,"Real Bed","125.00",NA,"$0.00","$50.00",1,"$0.00",1,TRUE,2020-01-31,99,FALSE,"flexible",15875,127
"10475901","100%","within an hour",FALSE,"Ballard","House","Entire home/apt",10,2,5,"Real Bed","215.00",NA,"$400.00","$150.00",5,"$20.00",2,TRUE,2020-05-18,95,TRUE,"moderate",29455,109
"10497998","100%","within an hour",TRUE,"Central Area","Guest suite","Entire home/apt",2,1,1,"Real Bed","115.00",NA,"$250.00","$50.00",1,"$0.00",3,TRUE,2020-06-06,100,TRUE,"flexible",16550,137
"10569919","100%","within a few hours",TRUE,"Downtown","Serviced apartment","Entire home/apt",8,2,2,"Real Bed","299.00",NA,"$300.00","$120.00",4,"$15.00",2,TRUE,2020-02-11,99,TRUE,"strict_14_with_grace_period",289,1
"10675363","100%","within a few hours",FALSE,"Other neighborhoods","Apartment","Entire home/apt",4,1,2,"Real Bed","120.00",NA,"$5,000.00","$60.00",4,"$50.00",2,TRUE,2020-05-30,97,FALSE,"strict_14_with_grace_period",1920,16
"10677610","100%","within an hour",TRUE,"Downtown","Condominium","Entire home/apt",3,1,0,"Real Bed","100.00",NA,"$150.00","$50.00",1,"$0.00",3,TRUE,2020-03-24,96,TRUE,"flexible",5586,44
"10677911","N/A","N/A",TRUE,"Capitol Hill","Townhouse","Entire home/apt",5,1.5,2,"Real Bed","399.00",NA,"$300.00","$90.00",4,"$25.00",2,TRUE,2020-02-18,98,FALSE,"strict_14_with_grace_period",32674,167
"10728468","100%","within an hour",TRUE,"Central Area","Apartment","Entire home/apt",4,1,1,"Real Bed","125.00",NA,"$250.00","$75.00",2,"$0.00",30,TRUE,2020-03-07,99,TRUE,"strict_14_with_grace_period",22112,160
"10814218","100%","within a few hours",TRUE,"Capitol Hill","Apartment","Entire home/apt",4,1,1,"Real Bed","99.00",NA,"$200.00","$99.00",1,"$0.00",2,TRUE,2020-06-02,97,FALSE,"strict_14_with_grace_period",1195,5
"10835493","100%","within an hour",TRUE,"Ballard","House","Private room",2,1,1,"Real Bed","50.00",NA,"$200.00","$25.00",2,"$0.00",1,TRUE,2020-02-17,95,TRUE,"moderate",2470,44
"10883736","83%","within a few hours",TRUE,"Capitol Hill","Apartment","Private room",2,1,1,"Real Bed","105.00",NA,"$500.00","$35.00",1,"$35.00",30,TRUE,2020-05-25,96,TRUE,"strict_14_with_grace_period",1794,23
"10912040","100%","within an hour",FALSE,"Downtown","Apartment","Entire home/apt",4,1,1,"Real Bed","120.00",NA,"$250.00","$65.00",2,"$10.00",3,TRUE,2020-06-09,96,TRUE,"moderate",3655,33
"10949926","100%","within an hour",TRUE,"Queen Anne","Apartment","Entire home/apt",6,1,2,"Real Bed","99.00","$600.00","$200.00","$140.00",4,"$25.00",30,TRUE,2020-05-27,98,TRUE,"strict_14_with_grace_period",16525,76
"10969868","100%","within a few hours",TRUE,"Other neighborhoods","House","Entire home/apt",8,3.5,3,"Real Bed","234.00",NA,NA,"$125.00",6,"$10.00",2,TRUE,2020-03-25,98,TRUE,"strict_14_with_grace_period",2800,7
"11022927","N/A","N/A",TRUE,"Other neighborhoods","Cottage","Entire home/apt",2,1,1,"Real Bed","110.00",NA,"$500.00","$65.00",1,"$0.00",30,TRUE,2020-02-28,98,FALSE,"strict_14_with_grace_period",13360,167
"11047227","89%","within an hour",TRUE,"Central Area","Apartment","Entire home/apt",2,1,1,"Real Bed","150.00",NA,"$0.00","$0.00",2,"$0.00",30,TRUE,2020-05-26,98,FALSE,"strict_14_with_grace_period",18250,97
"11069945","88%","within a day",TRUE,"University District","Apartment","Entire home/apt",2,1,0,"Real Bed","99.00",NA,"$300.00","$40.00",1,"$0.00",3,TRUE,2020-03-23,97,TRUE,"moderate",119,1
"11128182","100%","within an hour",TRUE,"Central Area","House","Private room",2,1,1,"Real Bed","42.00",NA,"$500.00","$35.00",2,"$0.00",1,TRUE,2020-03-08,97,FALSE,"strict_14_with_grace_period",4620,86
"11143024","100%","within an hour",TRUE,"Beacon Hill","Apartment","Entire home/apt",8,2,3,"Real Bed","169.00",NA,"$150.00","$100.00",5,"$20.00",7,TRUE,2020-03-09,97,FALSE,"moderate",4811,31
"11187428","97%","within an hour",FALSE,"Downtown","Apartment","Entire home/apt",2,1,1,"Real Bed","219.00",NA,"$300.00","$89.00",2,"$30.00",2,TRUE,2020-02-24,92,TRUE,"strict_14_with_grace_period",16139,79
"11191342","100%","within a few hours",TRUE,"Ballard","Apartment","Entire home/apt",4,1,2,"Real Bed","120.00",NA,"$250.00","$50.00",1,"$0.00",7,TRUE,2020-05-22,89,FALSE,"strict_14_with_grace_period",9600,80
"11192859","97%","within an hour",FALSE,"Downtown","Apartment","Entire home/apt",2,1,1,"Real Bed","219.00",NA,"$300.00","$89.00",2,"$30.00",2,TRUE,2020-01-10,90,TRUE,"strict_14_with_grace_period",28048,134
"11192918","97%","within an hour",FALSE,"Downtown","Apartment","Entire home/apt",2,1,1,"Real Bed","219.00",NA,"$300.00","$89.00",2,"$30.00",2,TRUE,2020-01-03,95,TRUE,"strict_14_with_grace_period",4210,23
"11192936","97%","within an hour",FALSE,"Downtown","Apartment","Entire home/apt",2,1,1,"Real Bed","219.00",NA,"$300.00","$89.00",2,"$30.00",2,TRUE,2020-01-02,94,TRUE,"strict_14_with_grace_period",4682,28
"11193025","97%","within an hour",FALSE,"Downtown","Apartment","Entire home/apt",2,1,0,"Real Bed","169.00",NA,"$300.00","$89.00",2,"$30.00",2,TRUE,2020-02-07,92,TRUE,"strict_14_with_grace_period",23424,131
"11193030","97%","within an hour",FALSE,"Downtown","Apartment","Entire home/apt",2,1,1,"Real Bed","199.00",NA,"$300.00","$89.00",2,"$30.00",2,TRUE,2020-01-17,98,TRUE,"strict_14_with_grace_period",27351,131
"11229199","N/A","N/A",TRUE,"Other neighborhoods","House","Private room",2,1,1,"Real Bed","89.00",NA,"$0.00","$0.00",2,"$0.00",1,TRUE,2020-03-09,98,TRUE,"flexible",14943,167
"11256133","100%","within a few hours",TRUE,"Other neighborhoods","Guest suite","Entire home/apt",5,1,2,"Real Bed","125.00",NA,"$0.00","$75.00",5,"$0.00",3,TRUE,2020-03-05,99,TRUE,"moderate",2510,23
"11273183","83%","within an hour",TRUE,"Rainier Valley","Guest suite","Entire home/apt",3,1,1,"Real Bed","99.00",NA,"$145.00","$39.00",2,"$35.00",1,TRUE,2020-04-25,98,FALSE,"moderate",12804,148
"11304405","100%","within an hour",TRUE,"Ballard","Guest suite","Entire home/apt",2,1,0,"Real Bed","99.00",NA,"$0.00","$30.00",1,"$0.00",3,TRUE,2020-05-30,99,TRUE,"moderate",11660,162
"11335586","100%","within an hour",FALSE,"Capitol Hill","Apartment","Entire home/apt",2,1,0,"Real Bed","79.00",NA,"$200.00","$70.00",1,"$10.00",4,TRUE,2020-03-02,97,TRUE,"moderate",650,5
"11337213","100%","within an hour",FALSE,"Capitol Hill","Apartment","Entire home/apt",2,1,1,"Real Bed","95.00",NA,"$150.00","$40.00",1,"$0.00",30,TRUE,2020-06-13,96,TRUE,"flexible",15052,160
"11356904","N/A","N/A",TRUE,"Capitol Hill","Apartment","Entire home/apt",4,1,1,"Real Bed","175.00",NA,"$0.00","$75.00",2,"$30.00",4,TRUE,2020-03-03,97,TRUE,"strict_14_with_grace_period",30425,167
"11392479","100%","within an hour",TRUE,"Northgate","Apartment","Entire home/apt",2,1,1,"Real Bed","90.00","$540.00","$400.00","$65.00",2,"$15.00",30,TRUE,2020-04-02,98,FALSE,"moderate",3985,45
"11398085","88%","within an hour",TRUE,"Interbay","Guesthouse","Entire home/apt",2,1,1,"Real Bed","89.00",NA,NA,NA,2,"$40.00",1,TRUE,2020-03-19,99,FALSE,"flexible",10823,121
"11433918","100%","within an hour",FALSE,"Downtown","Apartment","Entire home/apt",4,1,1,"Real Bed","100.00",NA,"$250.00","$60.00",2,"$15.00",3,TRUE,2020-03-15,91,FALSE,"strict_14_with_grace_period",6094,56
"11462366","100%","within an hour",TRUE,"West Seattle","House","Entire home/apt",4,1,2,"Real Bed","250.00",NA,"$1,000.00","$150.00",1,"$0.00",3,TRUE,2020-05-12,99,TRUE,"moderate",19340,75
"11478387","100%","within a day",FALSE,"Other neighborhoods","Townhouse","Private room",2,1,1,"Real Bed","75.00",NA,"$150.00","$20.00",1,"$10.00",3,TRUE,2020-01-22,97,FALSE,"moderate",2039,50
"11497199","100%","within an hour",TRUE,"Central Area","House","Entire home/apt",7,1.5,3,"Real Bed","119.00",NA,"$500.00","$75.00",4,"$10.00",4,TRUE,2020-05-01,98,FALSE,"moderate",14289,121
"11498207","N/A","N/A",TRUE,"Beacon Hill","Guest suite","Entire home/apt",2,1,1,"Real Bed","119.00",NA,NA,"$50.00",1,"$0.00",3,TRUE,2020-01-26,99,FALSE,"moderate",19873,167
